SKU,Product Name,Category,Barcode,Status,Stock Locator,Issue Type,On Hand,Available,Allocated,Bins With Stock,Unassigned Stock (no bin),Detail
R1051-SC-TRI-Carton30,"13w Dimmable Downlight With Flex & Plug IP44 90mm Cut Out. Satin Chrome, Tri (3000K Warm White-4000K Cool White-5700K Daylight)-Carton30",Downlights,19727435308817,Active,MA-B-14-L1,LOCATOR_BUT_NO_BIN,0,15,0,(none),15,stock_locator=MA-B-14-L1 but all 15 available stock has no bin assigned
R1051-WH-TRI-Carton30,"13w Dimmable Downlight With Flex & Plug IP44 90mm Cut Out. White, Tri (3000K Warm White-4000K Cool White-5700K Daylight)-Carton30",Downlights,19727435301503,Active,MA-B-09-L1-P2,LOCATOR_BUT_NO_BIN,0,61,0,(none),61,stock_locator=MA-B-09-L1-P2 but all 61 available stock has no bin assigned
R1052-Carton30,"13w LED Adjustable Dimmable Downlight, Remote Driver, IP44-Carton30",Downlights,19727435300293,Active,MA-B-10-L1-P1,LOCATOR_BUT_NO_BIN,0,17,0,(none),17,stock_locator=MA-B-10-L1-P1 but all 17 available stock has no bin assigned
R1053-WH-EXT-Carton50,145mm White Extension to suit R1053-Carton50,Downlights,19727435305218,Active,MA-B-11-L1-P2,LOCATOR_BUT_NO_BIN,0,28,0,(none),28,stock_locator=MA-B-11-L1-P2 but all 28 available stock has no bin assigned
R1053-WH-TRI-Carton40,8w Slim Dimmable Downlight With Flex & Plug IP44 90mm Cut Out. White. Tri Colour-Carton40,Downlights,19727435300079,Active,MA-B-12-L1-P1,LOCATOR_BUT_NO_BIN,0,57,0,(none),57,stock_locator=MA-B-12-L1-P1 but all 57 available stock has no bin assigned
R1055-WH-TRI-Carton30,"13w Polyamide Dimmable Downlight,Remote Driver with Flex & Plug,White,TRI CCT,IP44-Carton30",Downlights,19727435298336,Active,MA-B-12-L1-P2,LOCATOR_BUT_NO_BIN,0,80,0,(none),80,stock_locator=MA-B-12-L1-P2 but all 80 available stock has no bin assigned
R1060-WH-TRI-Carton48,"8w Dimmable White COB Downlight, IP44 90mm Cutout, Tri Colour, 50o UGR19 w/ F&P-Carton48",Downlights,19727435411616,Active,MA-B-13-L1-P1,LOCATOR_BUT_NO_BIN,0,61,0,(none),61,stock_locator=MA-B-13-L1-P1 but all 61 available stock has no bin assigned
R1061-A-BK-TRI-Carton30,8w Adjustable Dimmable Downlight Integral Driver IP54 Tri Black-Carton30,Downlights,19727435301680,Active,MA-B-14-L1,LOCATOR_BUT_NO_BIN,0,9,0,(none),9,stock_locator=MA-B-14-L1 but all 9 available stock has no bin assigned
R1061-A-WH-TRI-Carton30,8w Adjustable Dimmable Downlight Integral Driver IP54 Tri White-Carton30,Downlights,19727435301610,Active,MA-B-14-L1,LOCATOR_BUT_NO_BIN,0,11,0,(none),11,stock_locator=MA-B-14-L1 but all 11 available stock has no bin assigned
R1061-BK-TRI-Carton30,"8w Dimmable Downlight Integral Driver IP54 90mm Cut Out, Tri (3000K Warm White-4000K Cool White-5700K Daylight) Black *-Carton30",Downlights,19727435303096,Active,MA-B-14-L1,LOCATOR_BUT_NO_BIN,0,6,0,(none),6,stock_locator=MA-B-14-L1 but all 6 available stock has no bin assigned
R1061-WH-TRI-Carton30,"8w Dimmable Downlight Integral Driver IP54 90mm Cut Out, Tri (3000K Warm White-4000K Cool White-5700K Daylight) White *-Carton30",Downlights,19727435305161,Active,MA-A-14-L1-P1,LOCATOR_BUT_NO_BIN,0,27,0,(none),27,stock_locator=MA-A-14-L1-P1 but all 27 available stock has no bin assigned
R1067-WH-Carton54,R1067 White Double Slotter Head Only to Suit R107M-Carton54,Downlights,19727435302689,Active,MA-B-16-L2,LOCATOR_BUT_NO_BIN,0,2,0,(none),2,stock_locator=MA-B-16-L2 but all 2 available stock has no bin assigned
R1069-BK-Carton36,R1069 Black Square Head Only-Carton36,Downlights,19727435304299,Active,MA-B-16-L2,LOCATOR_BUT_NO_BIN,0,4,0,(none),4,stock_locator=MA-B-16-L2 but all 4 available stock has no bin assigned
R1071-A-BK-WW-60-Carton36,"12w - 6w Architectural Dimmable Deep Set COB Adjustable Downlight, IP20, White, 90mm Cut Out, 3000K - WW 60o Black-Carton36",Downlights,19727435449184,Active,MA-B-04-L2,LOCATOR_BUT_NO_BIN,0,2,0,(none),2,stock_locator=MA-B-04-L2 but all 2 available stock has no bin assigned
R1071-A-WH-12W-CW-60-Carton36,"12w Architectural Dimmable Deep Set COB Adjustable Downlight, IP20, White, 90mm Cut Out, 4000K - CW 60o White-Carton36",Downlights,19727435744049,Active,MA-B-11-L3-P1,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-B-11-L3-P1 but all 1 available stock has no bin assigned
R1071-A-WH-CW-60-Carton36,"12w - 6w Architectural Dimmable Deep Set COB Adjustable Downlight, IP20, White, 90mm Cut Out, 4000K - CW 60o White-Carton36",Downlights,19727435305686,Active,MA-B-11-L3-P1,LOCATOR_BUT_NO_BIN,0,3,0,(none),3,stock_locator=MA-B-11-L3-P1 but all 3 available stock has no bin assigned
R1071-BK-Carton36,R1071 Black Head Only-Carton36,Downlights,19727435306655,Active,MA-B-04-L2,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-B-04-L2 but all 1 available stock has no bin assigned
R1071-BK-CW-60-DALI,"12w Architectural Dimmable Deep Set COB Downlight, IP65, 90mm Cut Out. 60o Beam, 4000K Black, DALI *",Downlights,,Active,PRODUCTION,LOCATOR_BUT_NO_BIN,0,4,0,(none),4,stock_locator=PRODUCTION but all 4 available stock has no bin assigned
R1071-WH-Carton36,R1071 White Head Only-Carton36,Downlights,19727435304413,Active,MA-B-04-L2-P1,LOCATOR_BUT_NO_BIN,0,2,0,(none),2,stock_locator=MA-B-04-L2-P1 but all 2 available stock has no bin assigned
R1072-BK-Carton48,R1072 Black Head Only-Carton48,Downlights,19727435309137,Active,MA-B-06-L2,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-B-06-L2 but all 1 available stock has no bin assigned
R1072-WH-Carton48,R1072 White Head Only-Carton48,Downlights,19727435302201,Active,MA-B-06-L2,LOCATOR_BUT_NO_BIN,0,7,0,(none),7,stock_locator=MA-B-06-L2 but all 7 available stock has no bin assigned
R1073-BK-Carton48,R1073 Black Head Only-Carton48,Downlights,19727435305917,Active,MA-B-07-L2,LOCATOR_BUT_NO_BIN,0,2,0,(none),2,stock_locator=MA-B-07-L2 but all 2 available stock has no bin assigned
R1073-WH-12W-WW-60-Carton36,"12w COB Dimmable Adjustable Downlight, Remote Driver, Flex and Plug, White Trim, Warm White, 60o Beam-Carton36",Downlights,19727435100760,Active,MA-B-06-L2,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-B-06-L2 but all 1 available stock has no bin assigned
R1073-WH-WW-60-Carton36,"12w - 6w COB Dimmable Adjustable Downlight, Remote Driver, Flex and Plug, White Trim, Warm White, 60o Beam-Carton36",Downlights,19727435308459,Active,MA-B-06-L2,LOCATOR_BUT_NO_BIN,0,20,0,(none),20,stock_locator=MA-B-06-L2 but all 20 available stock has no bin assigned
R1074-BK-Carton48,R1074 Black Head Only-Carton48,Downlights,19727435304704,Active,MA-B-07-L2,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-B-07-L2 but all 1 available stock has no bin assigned
R1074-WH-Carton48,R1074 White Head Only-Carton48,Downlights,19727435309224,Active,MA-B-07-L2,LOCATOR_BUT_NO_BIN,0,3,0,(none),3,stock_locator=MA-B-07-L2 but all 3 available stock has no bin assigned
R1075-BK-Carton48,R1075 Black Head Only-Carton48,Downlights,19727435305626,Active,MA-B-07-L2,LOCATOR_BUT_NO_BIN,0,2,0,(none),2,stock_locator=MA-B-07-L2 but all 2 available stock has no bin assigned
R1075-WH-Carton48,R1075 White Head Only-Carton48,Downlights,19727435300524,Active,MA-B-07-L2-P2,LOCATOR_BUT_NO_BIN,0,4,0,(none),4,stock_locator=MA-B-07-L2-P2 but all 4 available stock has no bin assigned
R1076-BK-Carton36,R1076 Black Head Only-Carton36,Downlights,19727400000000,Active,MA-B-08-L2,LOCATOR_BUT_NO_BIN,0,4,0,(none),4,stock_locator=MA-B-08-L2 but all 4 available stock has no bin assigned
R1076-WH-Carton36,R1076 White Head Only-Carton36,Downlights,19727435307129,Active,MA-B-08-L2,LOCATOR_BUT_NO_BIN,0,6,0,(none),6,stock_locator=MA-B-08-L2 but all 6 available stock has no bin assigned
R1076-WH-CW-60-Carton36,"12w - 6w COB Dimmable Downlight, Remote Driver, Flex and Plug, White Trim, Cool White, 60o Beam-Carton36",Downlights,19727435306170,Active,MA-B-08-L2,LOCATOR_BUT_NO_BIN,0,17,0,(none),17,stock_locator=MA-B-08-L2 but all 17 available stock has no bin assigned
R1076-WH-WW-60-Carton36,"12w - 6w COB Dimmable Downlight, Remote Driver, Flex and Plug, White Trim, Warm White, 60o Beam-Carton36",Downlights,19727435308613,Active,MA-B-06-L1-P1,LOCATOR_BUT_NO_BIN,0,35,0,(none),35,stock_locator=MA-B-06-L1-P1 but all 35 available stock has no bin assigned
R1077-WH-Carton48,R1077 White Head Only-Carton48,Downlights,19727435300798,Active,MA-B-08-L2,LOCATOR_BUT_NO_BIN,0,4,0,(none),4,stock_locator=MA-B-08-L2 but all 4 available stock has no bin assigned
R1078-WH-Carton48,R1078 White Head Only-Carton48,Downlights,19727435308720,Active,MA-B-08-L2,LOCATOR_BUT_NO_BIN,0,6,0,(none),6,stock_locator=MA-B-08-L2 but all 6 available stock has no bin assigned
R1079-BK-Carton36,"12w COB Adjustable Dimmable Downlight, Remote Driver, Flex and Plug, Black Trim, Head Only-Carton36",Downlights,19727435304811,Active,MA-B-09-L2,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-B-09-L2 but all 1 available stock has no bin assigned
R1079-WH-WW-60-Carton36,"12w -6w COB Adjustable Dimmable Downlight, Remote Driver, Flex and Plug, 60o Beam, White, Warm White-Carton36",Downlights,19727435315332,Active,MA-B-09-L2,LOCATOR_BUT_NO_BIN,0,10,0,(none),10,stock_locator=MA-B-09-L2 but all 10 available stock has no bin assigned
R107M-12W-WW-60-Carton48,Module for R107 head range - WW 60 degrees-Carton48,Downlights,19727435306986,Active,MA-B-15-L2,LOCATOR_BUT_NO_BIN,0,23,0,(none),23,stock_locator=MA-B-15-L2 but all 23 available stock has no bin assigned
R107M-12W-XW-60-Carton48,"R107m module, 2700k, 12watt, 60 degree-Carton48",Downlights,19727435156856,Active,MA-B-13-L6-P2,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-B-13-L6-P2 but all 1 available stock has no bin assigned
R107M-15W-CW-60-Carton48,Module for R107 head range - 15w CW 60 degrees-Carton48,Downlights,19727435183171,Active,MA-B-16-L1,LOCATOR_BUT_NO_BIN,0,6,0,(none),6,stock_locator=MA-B-16-L1 but all 6 available stock has no bin assigned
R107M-15W-WW-60-Carton48,Module for R107 head range - 15w WW 60 degrees-Carton48,Downlights,19727435182590,Active,MA-B-16-L1,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-B-16-L1 but all 1 available stock has no bin assigned
R107M-15W-XW-60-Carton48,Module for R107 head range - 15w 2700K 60 degrees-Carton48,Downlights,19727435185323,Active,MA-B-16-L1,LOCATOR_BUT_NO_BIN,0,3,0,(none),3,stock_locator=MA-B-16-L1 but all 3 available stock has no bin assigned
R107M-24-Carton200,24 degree reflector and lamp for R107m module-Carton200,Downlights,19727435738399,Active,MA-A-02-L5-P1,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-A-02-L5-P1 but all 1 available stock has no bin assigned
R107M-6W-CW-60-Carton48,Module for R107 head range - 6w CW 60 degrees-Carton48,Downlights,19727435310193,Active,MA-B-07-L4-P2,LOCATOR_BUT_NO_BIN,0,2,0,(none),2,stock_locator=MA-B-07-L4-P2 but all 2 available stock has no bin assigned
R107M-9W-CW-60-Carton48,Module for R107 head range - 9w CW 60 degrees-Carton48,Downlights,19727435171089,Active,MA-B-15-L2,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-B-15-L2 but all 1 available stock has no bin assigned
R107M-WW-60-Carton48,12W - 6W Module for R107 head range - WW 60 degrees-Carton48,Downlights,19727435299927,Active,MA-B-16-L1,LOCATOR_BUT_NO_BIN,0,32,0,(none),32,stock_locator=MA-B-16-L1 but all 32 available stock has no bin assigned
R107M-XW-60-Carton48,12W - 6W Module for R107 head range - XW 60 degrees-Carton48,Downlights,19727435303551,Active,MA-B-16-L1,LOCATOR_BUT_NO_BIN,0,12,0,(none),12,stock_locator=MA-B-16-L1 but all 12 available stock has no bin assigned
R1081-BK-CW-Carton36,"13w Dimmable COB Downlight with Remote Driver, IP54, 90mm Cut out, Cool White 4000K Black-Carton36",Downlights,19727435318349,Active,MA-B-10-L2,LOCATOR_BUT_NO_BIN,0,3,0,(none),3,stock_locator=MA-B-10-L2 but all 3 available stock has no bin assigned
R1081-BK-WW-Carton36,"13w Dimmable COB Downlight with Remote Driver, IP54, 90mm Cut out, Warm White 3000K Black-Carton36",Downlights,19727435171467,Active,MA-B-10-L2,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-B-10-L2 but all 1 available stock has no bin assigned
R1081-WH-WW-Carton36,"13w Dimmable COB Downlight with Remote Driver, IP54, 90mm Cut out, Warm White 3000K White-Carton36",Downlights,19727435182657,Active,MA-B-10-L1-P2,LOCATOR_BUT_NO_BIN,0,37,0,(none),37,stock_locator=MA-B-10-L1-P2 but all 37 available stock has no bin assigned
R1091-13-WH-SIL-WW-Carton36,"13w Dimmable COB Downlight, 60o Beam UGR19, with F&P IP54 90mm Cut Out, White, Silver reflector, WW-Carton36",Downlights,19727435308770,Active,MA-B-12-L2,LOCATOR_BUT_NO_BIN,0,7,0,(none),7,stock_locator=MA-B-12-L2 but all 7 available stock has no bin assigned
R1091-REFLECTOR-BK-Carton100,Black Reflector for R1091 downlight range-Carton100,Downlights,19727435301202,Active,MA-B-11-L1-P2,LOCATOR_BUT_NO_BIN,0,3,0,(none),3,stock_locator=MA-B-11-L1-P2 but all 3 available stock has no bin assigned
R1091-REFLECTOR-MS-Carton100,Matt Silver Reflector for R1091 downlight range-Carton100,Downlights,19727435301630,Active,MA-B-11-L1-P2,LOCATOR_BUT_NO_BIN,0,2,0,(none),2,stock_locator=MA-B-11-L1-P2 but all 2 available stock has no bin assigned
R1091-REFLECTOR-WH-Carton100,White Reflector for R1091 downlight range-Carton100,Downlights,19727435302241,Active,MA-B-11-L1-P2,LOCATOR_BUT_NO_BIN,0,4,0,(none),4,stock_locator=MA-B-11-L1-P2 but all 4 available stock has no bin assigned
R1092-10-BK-SIL-TRI,"10W Dimmable Black COB Downlight with Silver Reflector, IP54 120mm Cutout, Tri Colour 60o UGR19 with F&P",Downlights,0,Active,Production,LOCATOR_BUT_NO_BIN,1,1,0,(none),1,stock_locator=Production but all 1 available stock has no bin assigned
R1092-18-BK-SIL-TRI-Carton18,"18W Dimmable Black COB Downlight with Silver Reflector, IP54 120mm Cutout, Tri Colour 60o UGR19 with F&P-Carton18",Downlights,19727435305355,Active,MA-B-13-L2,LOCATOR_BUT_NO_BIN,0,15,0,(none),15,stock_locator=MA-B-13-L2 but all 15 available stock has no bin assigned
R1092-18-WH-SIL-TRI-Carton18,"18W Dimmable White COB Downlight with Silver Reflector, IP54 120mm Cutout, Tri Colour 60o UGR19 with F&P-Carton18",Downlights,19727435307547,Active,MA-B-13-L2,LOCATOR_BUT_NO_BIN,0,17,0,(none),17,stock_locator=MA-B-13-L2 but all 17 available stock has no bin assigned
R1092-REFLECTOR-MS-Carton100,Matt Silver Reflector for R1092 downlight range-Carton100,Downlights,19727435302776,Active,MA-B-11-L1-P2,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-B-11-L1-P2 but all 1 available stock has no bin assigned
R1093-25-BK-SIL-TRI-Carton12,"25W Dimmable Black COB Downlight with Silver Reflector, IP54 150mm Cutout, Tri Colour 60o UGR19 with F&P-Carton12",Downlights,19727435308867,Active,MA-B-14-L3,LOCATOR_BUT_NO_BIN,0,8,0,(none),8,stock_locator=MA-B-14-L3 but all 8 available stock has no bin assigned
R1093-25-WH-SIL-TRI-Carton12,"25W Dimmable White COB Downlight with Silver Reflector, IP54 150mm Cutout, Tri Colour 60o UGR19 with F&P-Carton12",Downlights,19727435309779,Active,MA-B-13-L2,LOCATOR_BUT_NO_BIN,0,17,0,(none),17,stock_locator=MA-B-13-L2 but all 17 available stock has no bin assigned
R1093-REFLECTOR-BK-Carton100,Black Reflector for R1093 downlight range-Carton100,Downlights,19727435304229,Active,MA-B-11-L1-P2,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-B-11-L1-P2 but all 1 available stock has no bin assigned
R1093-REFLECTOR-WH-Carton100,White Reflector for R1093 downlight range-Carton100,Downlights,19727435304590,Active,MA-B-11-L1-P2,LOCATOR_BUT_NO_BIN,0,2,0,(none),2,stock_locator=MA-B-11-L1-P2 but all 2 available stock has no bin assigned
R1094-30-BK-SIL-TRI-Carton12,"30W Dimmable Black COB Downlight with Silver Reflector, IP54 200mm Cutout, Tri Colour 60o UGR19 with F&P-Carton12",Downlights,19727435310541,Active,MA-B-16-L3,LOCATOR_BUT_NO_BIN,0,11,0,(none),11,stock_locator=MA-B-16-L3 but all 11 available stock has no bin assigned
R1094-30-WH-SIL-TRI-Carton12,"30W Dimmable White COB Downlight with Silver Reflector, IP54 200mm Cutout, Tri Colour 60o UGR19 with F&P-Carton12",Downlights,19727435311550,Active,MA-B-14-L3,LOCATOR_BUT_NO_BIN,0,22,0,(none),22,stock_locator=MA-B-14-L3 but all 22 available stock has no bin assigned
R1095-18-Carton50,18w Driver to suit R1092-4 downlight range-Carton100,Drivers,19727435298540,Active,MA-A-02-L4-P1,LOCATOR_BUT_NO_BIN,0,7,0,(none),7,stock_locator=MA-A-02-L4-P1 but all 7 available stock has no bin assigned
R1095-8-Carton50,8w Driver to suit R1091-4 downlight range-Carton50,Drivers,19727435829524,Active,MA-A-02-L4-P1,LOCATOR_BUT_NO_BIN,0,3,0,(none),3,stock_locator=MA-A-02-L4-P1 but all 3 available stock has no bin assigned
R1140-BK-BK-60-SM-Carton24,"10, 12 & 15W Selectable, Small Black Surface Mount Downlight with Black Reflector, Tri Colour 60o-Carton24",Downlights,19727435310424,Active,MA-D-15-L3,LOCATOR_BUT_NO_BIN,0,3,0,(none),3,stock_locator=MA-D-15-L3 but all 3 available stock has no bin assigned
R1140-BK-PND-Carton96,Black Pendant Kit to suit R1140-Carton96,Downlights,19727435311697,Active,MA-D-15-L3,LOCATOR_BUT_NO_BIN,0,3,0,(none),3,stock_locator=MA-D-15-L3 but all 3 available stock has no bin assigned
R1140-BK-SA-Carton48,Black Adjustable Surface Mount Kit to suit R1140-Carton48,Downlights,19727435309525,Active,MA-D-15-L3,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-D-15-L3 but all 1 available stock has no bin assigned
R1140-BK-TK-Carton48,Black Track Track Mount Kit to suit R1140-Carton48,Downlights,19727435255873,Active,MA-D-15-L3,LOCATOR_BUT_NO_BIN,0,3,0,(none),3,stock_locator=MA-D-15-L3 but all 3 available stock has no bin assigned
R1140-WH-SA-Carton48,White Adjustable Surface Mount Kit to suit R1140-Carton48,Downlights,19727435310785,Active,MA-D-13-L3,LOCATOR_BUT_NO_BIN,0,9,0,(none),9,stock_locator=MA-D-13-L3 but all 9 available stock has no bin assigned
R1140-WH-TK-Carton48,White Track Track Mount Kit to suit R1140-Carton48,Downlights,19727435310648,Active,MA-D-13-L3,LOCATOR_BUT_NO_BIN,0,1,0,(none),1,stock_locator=MA-D-13-L3 but all 1 available stock has no bin assigned
R1140-WH-TRIM-36-Carton100,White Trim with 36o reflector to suit R1140-Carton100,Downlights,19727435311493,Active,MA-D-15-L4,LOCATOR_BUT_NO_BIN,0,3,0,(none),3,stock_locator=MA-D-15-L4 but all 3 available stock has no bin assigned
R1140-WH-WH-60-SM-Carton24,"10, 12 & 15W Selectable, Small White Surface Mount Downlight with White Reflector, Tri Colour 60o-Carton24",Downlights,19727435309642,Active,MA-D-13-L3,LOCATOR_BUT_NO_BIN,0,8,0,(none),8,stock_locator=MA-D-13-L3 but all 8 available stock has no bin assigned
R1141-BK-BK-60-SM-Carton12,"15, 20 & 25W Selectable, Medium Black  Surface Mount Downlight with Black Reflector, Tri Colour 60o-Carton12",Downlights,19727435311346,Active,MA-D-16-L3,LOCATOR_BUT_NO_BIN,0,5,0,(none),5,stock_locator=MA-D-16-L3 but all 5 available stock has no bin assigned
R1141-GLD-TRIM-60-Carton50,Gold trim with 60o  reflector to suit R1141-Carton50,Downlights,19727435311734,Active,MA-D-16-L4,LOCATOR_BUT_NO_BIN,0,2,0,(none),2,stock_locator=MA-D-16-L4 but all 2 available stock has no bin assigned
R1141-WH-PND-Carton36,White Pendant Kit to suit R1141-Carton36,Downlights,19727435310250,Active,MA-D-14-L3,LOCATOR_BUT_NO_BIN,0,14,0,(none),14,stock_locator=MA-D-14-L3 but all 14 available stock has no bin assigned
R1141-WH-WH-60-SM-Carton12,"15, 20 & 25W Selectable, Medium White Surface Mount Downlight with White Reflector, Tri Colour 60o-Carton12",Downlights,19727435312268,Active,MA-D-14-L3,LOCATOR_BUT_NO_BIN,0,6,0,(none),6,stock_locator=MA-D-14-L3 but all 6 available stock has no bin assigned
R1146-BK-BK-60-SM-Carton24,"15W Dimmable , Small Black Surface Mount Downlight with Black Reflector, Tri Colour 60 Deg-Carton24",Downlights,19727435312890,Active,MA-D-17-L3,LOCATOR_BUT_NO_BIN,0,2,0,(none),2,stock_locator=MA-D-17-L3 but all 2 available stock has no bin assigned
R1146-WH-WH-60-SM-Carton24,"15W Dimmable, Small White Surface Mount Downlight with White Reflector, Tri Colour 60o-Carton24",Downlights,19727435313003,Active,MA-D-17-L3,LOCATOR_BUT_NO_BIN,0,3,0,(none),3,stock_locator=MA-D-17-L3 but all 3 available stock has no bin assigned
R1147-WH-WH-60-SM-Carton12,"25W Dimmable, Medium White Surface Mount Downlight with White Reflector, Tri Colour 60 Deg-Carton12",Downlights,19727435313615,Active,MA-D-17-L3,LOCATOR_BUT_NO_BIN,0,4,0,(none),4,stock_locator=MA-D-17-L3 but all 4 available stock has no bin assigned
R1150-BK-CW-Carton18,9w LED Surface Mount Downlight - IP54 - Cool White-Carton18,Downlights,19727435307818,Active,MA-C-06-L2,LOCATOR_BUT_NO_BIN,0,9,0,(none),9,stock_locator=MA-C-06-L2 but all 9 available stock has no bin assigned
R1150-BK-WW-Carton18,9w LED Surface Mount Downlight - IP54 - Warm White-Carton18,Downlights,19727435301941,Active,MA-C-06-L2,LOCATOR_BUT_NO_BIN,0,2,0,(none),2,stock_locator=MA-C-06-L2 but all 2 available stock has no bin assigned
R1150-WH-WW-Carton18,9w LED Surface Mount Downlight - IP54 - Warm White-Carton18,Downlights,19727435308974,Active,MA-C-06-L2,LOCATOR_BUT_NO_BIN,0,7,0,(none),7,stock_locator=MA-C-06-L2 but all 7 available stock has no bin assigned
R1151-BK-CW-Carton12,24w LED Surface Mount Downlight - IP65 - Cool White-Carton12,Downlights,19727435302415,Active,MA-C-07-L2,LOCATOR_BUT_NO_BIN,0,2,0,(none),2,stock_locator=MA-C-07-L2 but all 2 available stock has no bin assigned
R1151-BK-WW-Carton12,24w LED Surface Mount Downlight - IP65 - Warm White-Carton12,Downlights,19727435302522,Active,MA-C-07-L2,LOCATOR_BUT_NO_BIN,0,5,0,(none),5,stock_locator=MA-C-07-L2 but all 5 available stock has no bin assigned
R1151-WH-CW-Carton12,24w LED Surface Mount Downlight - IP65 - Cool White-Carton12,Downlights,19727435306859,Active,MA-C-07-L2,LOCATOR_BUT_NO_BIN,0,3,0,(none),3,stock_locator=MA-C-07-L2 but all 3 available stock has no bin assigned
R1151-WH-WW-Carton12,24w LED Surface Mount Downlight - IP65 - Warm White-Carton12,Downlights,19727435301707,Active,MA-C-07-L2,LOCATOR_BUT_NO_BIN,0,5,0,(none),5,stock_locator=MA-C-07-L2 but all 5 available stock has no bin assigned
R1152-BK-CW-Carton4,33w LED Surface Mount Downlight - IP65 - Cool White-Carton4,Downlights,19727435305014,Active,MA-C-08-L2,LOCATOR_BUT_NO_BIN,0,10,0,(none),10,stock_locator=MA-C-08-L2 but all 10 available stock has no bin assigned
